split,method,seed,tasks,success,collision,dynamic_violation,mean_energy,support_distance,risk_proxy,mode_escape
supported_single_mode,mode_diverse_diffusion,1,12,1.00000,0.00000,0.00000,0.43930,0.00467,0.00000,0.00000
supported_single_mode,mode_diverse_diffusion,2,12,1.00000,0.00000,0.00000,0.44082,0.00466,0.00000,0.00000
supported_single_mode,mode_diverse_diffusion,3,12,1.00000,0.00000,0.00000,0.43996,0.00489,0.00000,0.00000
supported_single_mode,mode_diverse_diffusion,4,12,1.00000,0.00000,0.00000,0.43974,0.00474,0.00000,0.00000
supported_single_mode,mode_diverse_diffusion,5,12,1.00000,0.00000,0.00000,0.43998,0.00489,0.00000,0.00000
supported_single_mode,mode_diverse_diffusion,6,12,1.00000,0.00000,0.00000,0.44139,0.00478,0.00000,0.00000
supported_single_mode,mode_diverse_diffusion,7,12,1.00000,0.00000,0.00000,0.43984,0.00461,0.00000,0.00000
supported_single_mode,diffusion_cem_hybrid,0,12,1.00000,0.00000,0.00000,0.43620,0.00691,0.00000,0.00000
supported_single_mode,diffusion_cem_hybrid,1,12,1.00000,0.00000,0.00000,0.43468,0.00692,0.00000,0.00000
supported_single_mode,diffusion_cem_hybrid,2,12,1.00000,0.00000,0.00000,0.43604,0.00690,0.00000,0.00000
supported_single_mode,diffusion_cem_hybrid,3,12,1.00000,0.00000,0.00000,0.43524,0.00716,0.00000,0.00000
supported_single_mode,diffusion_cem_hybrid,4,12,1.00000,0.00000,0.00000,0.43516,0.00678,0.00000,0.00000
supported_single_mode,diffusion_cem_hybrid,5,12,1.00000,0.00000,0.00000,0.43546,0.00657,0.00000,0.00000
supported_single_mode,diffusion_cem_hybrid,6,12,1.00000,0.00000,0.00000,0.43674,0.00681,0.00000,0.00000
supported_single_mode,diffusion_cem_hybrid,7,12,1.00000,0.00000,0.00000,0.43532,0.00676,0.00000,0.00000
supported_single_mode,chomp_like_optimizer,0,12,1.00000,0.00000,0.00000,0.43441,0.00957,0.00000,0.00000
supported_single_mode,chomp_like_optimizer,1,12,1.00000,0.00000,0.00000,0.43257,0.01002,0.00000,0.00000
supported_single_mode,chomp_like_optimizer,2,12,1.00000,0.00000,0.00000,0.43432,0.00936,0.00000,0.00000
supported_single_mode,chomp_like_optimizer,3,12,1.00000,0.00000,0.00000,0.43351,0.00951,0.00000,0.00000
supported_single_mode,chomp_like_optimizer,4,12,1.00000,0.00000,0.00000,0.43324,0.00975,0.00000,0.00000
supported_single_mode,chomp_like_optimizer,5,12,1.00000,0.00000,0.00000,0.43374,0.00926,0.00000,0.00000
supported_single_mode,chomp_like_optimizer,6,12,1.00000,0.00000,0.00000,0.43508,0.00930,0.00000,0.00000
supported_single_mode,chomp_like_optimizer,7,12,1.00000,0.00000,0.00000,0.43373,0.00889,0.00000,0.00000
supported_single_mode,cem_trajectory_optimizer,0,12,1.00000,0.00000,0.00000,0.44209,0.15306,0.00081,0.00000
supported_single_mode,cem_trajectory_optimizer,1,12,1.00000,0.00000,0.00000,0.44142,0.05115,0.00027,0.00000
supported_single_mode,cem_trajectory_optimizer,2,12,1.00000,0.00000,0.00000,0.44267,0.15412,0.00084,0.00000
supported_single_mode,cem_trajectory_optimizer,3,12,1.00000,0.00000,0.00000,0.44271,0.05146,0.00028,0.00000
supported_single_mode,cem_trajectory_optimizer,4,12,1.00000,0.00000,0.00000,0.44162,0.05113,0.00027,0.00000
supported_single_mode,cem_trajectory_optimizer,5,12,1.00000,0.00000,0.00000,0.44202,0.10265,0.00056,0.00000
supported_single_mode,cem_trajectory_optimizer,6,12,1.00000,0.00000,0.00000,0.44306,0.15371,0.00083,0.00000
supported_single_mode,cem_trajectory_optimizer,7,12,1.00000,0.00000,0.00000,0.44172,0.10176,0.00053,0.00000
supported_single_mode,graph_search_planner,0,12,1.00000,0.00000,0.00000,0.43965,0.00495,0.00000,0.00000
supported_single_mode,graph_search_planner,1,12,1.00000,0.00000,0.00000,0.43792,0.00488,0.00000,0.00000
supported_single_mode,graph_search_planner,2,12,1.00000,0.00000,0.00000,0.43955,0.00467,0.00000,0.00000
supported_single_mode,graph_search_planner,3,12,1.00000,0.00000,0.00000,0.43856,0.00493,0.00000,0.00000
supported_single_mode,graph_search_planner,4,12,1.00000,0.00000,0.00000,0.43854,0.00484,0.00000,0.00000
supported_single_mode,graph_search_planner,5,12,1.00000,0.00000,0.00000,0.43891,0.00502,0.00000,0.00000
supported_single_mode,graph_search_planner,6,12,1.00000,0.00000,0.00000,0.44044,0.00491,0.00000,0.00000
supported_single_mode,graph_search_planner,7,12,1.00000,0.00000,0.00000,0.43871,0.00461,0.00000,0.00000
supported_single_mode,support_aware_energy_bridge_v5,0,12,1.00000,0.00000,0.00000,0.43767,0.00499,0.00000,0.00000
supported_single_mode,support_aware_energy_bridge_v5,1,12,1.00000,0.00000,0.00000,0.43600,0.00559,0.00000,0.00000
supported_single_mode,support_aware_energy_bridge_v5,2,12,1.00000,0.00000,0.00000,0.43765,0.00526,0.00000,0.00000
supported_single_mode,support_aware_energy_bridge_v5,3,12,1.00000,0.00000,0.00000,0.43671,0.00577,0.00000,0.00000
supported_single_mode,support_aware_energy_bridge_v5,4,12,1.00000,0.00000,0.00000,0.43655,0.00548,0.00000,0.00000
supported_single_mode,support_aware_energy_bridge_v5,5,12,1.00000,0.00000,0.00000,0.43673,0.00539,0.00000,0.00000
supported_single_mode,support_aware_energy_bridge_v5,6,12,1.00000,0.00000,0.00000,0.43820,0.00566,0.00000,0.00000
supported_single_mode,support_aware_energy_bridge_v5,7,12,1.00000,0.00000,0.00000,0.43681,0.00541,0.00000,0.00000
supported_single_mode,grid_oracle,0,12,1.00000,0.00000,0.00000,0.43455,0.30914,0.00163,0.00000
supported_single_mode,grid_oracle,1,12,1.00000,0.00000,0.00000,0.43550,0.25823,0.00135,0.00000
supported_single_mode,grid_oracle,2,12,1.00000,0.00000,0.00000,0.43476,0.30898,0.00163,0.00000
supported_single_mode,grid_oracle,3,12,1.00000,0.00000,0.00000,0.43471,0.25906,0.00138,0.00000
supported_single_mode,grid_oracle,4,12,1.00000,0.00000,0.00000,0.43467,0.25849,0.00137,0.00000
supported_single_mode,grid_oracle,5,12,1.00000,0.00000,0.00000,0.43437,0.30948,0.00164,0.00000
supported_single_mode,grid_oracle,6,12,1.00000,0.00000,0.00000,0.43531,0.41053,0.00218,0.00000
supported_single_mode,grid_oracle,7,12,1.00000,0.00000,0.00000,0.43454,0.25818,0.00136,0.00000
