split,seed,task_id,method,success,collision,dynamic_violation,goal_error,min_clearance,max_speed,max_accel,path_length,task_energy,support_distance,risk_proxy,mode,target_mode,mode_frequency_in_prior,mode_escape,target_support_frequency,failure_label,description,stress_level
support_gap_sweep,7,4,support_aware_energy_bridge_v5,1,0,0,0.00000,0.27641,0.10198,0.00710,2.38439,0.43219,0.00577,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,5,energy_rerank_unguided,1,0,0,0.00110,0.23724,0.10228,0.01221,2.42264,0.44253,0.00528,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,5,energy_guided_diffusion,1,0,0,0.00318,0.22929,0.10215,0.03812,2.43000,0.47677,0.00569,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,5,strong_guided_diffusion,1,0,0,0.00330,0.23561,0.10122,0.01321,2.41862,0.44106,0.00525,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,5,support_projected_guidance,1,0,0,0.00287,0.23692,0.10027,0.00849,2.41825,0.43930,0.00500,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,5,mode_diverse_diffusion,1,0,0,0.00110,0.23852,0.10238,0.01202,2.42273,0.44197,0.00525,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,5,diffusion_cem_hybrid,1,0,0,0.00000,0.22418,0.09806,0.00585,2.40187,0.43536,0.00764,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,5,chomp_like_optimizer,1,0,0,0.00000,0.21930,0.09637,0.00571,2.39425,0.43380,0.01047,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,5,cem_trajectory_optimizer,1,0,0,0.00437,0.24103,0.10272,0.01939,2.43901,0.44839,0.00000,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,5,graph_search_planner,1,0,0,0.00113,0.23446,0.10182,0.00813,2.41721,0.43874,0.00560,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,5,support_aware_energy_bridge_v5,1,0,0,0.00000,0.23152,0.10064,0.00816,2.41123,0.43744,0.00671,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,6,energy_rerank_unguided,1,0,0,0.00036,0.27259,0.10665,0.01248,2.44050,0.44460,0.00511,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,6,energy_guided_diffusion,1,0,0,0.00377,0.27051,0.10567,0.03814,2.44586,0.48557,0.00598,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,6,strong_guided_diffusion,1,0,0,0.00310,0.27212,0.10460,0.01155,2.43741,0.44469,0.00504,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,6,support_projected_guidance,1,0,0,0.00253,0.27114,0.10386,0.00966,2.43648,0.44289,0.00502,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,6,mode_diverse_diffusion,1,0,0,0.00036,0.27107,0.10727,0.01394,2.44018,0.44481,0.00475,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,6,diffusion_cem_hybrid,1,0,0,0.00000,0.26494,0.10316,0.00630,2.42325,0.43932,0.00785,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,6,chomp_like_optimizer,1,0,0,0.00000,0.26024,0.10118,0.00624,2.41608,0.43788,0.01114,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,6,cem_trajectory_optimizer,1,0,0,0.00699,0.26867,0.10495,0.01751,2.43317,0.44711,0.00000,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,6,graph_search_planner,1,0,0,0.00118,0.27106,0.10780,0.00699,2.44100,0.44304,0.00476,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,6,support_aware_energy_bridge_v5,1,0,0,0.00000,0.26515,0.10413,0.00797,2.43101,0.44108,0.00682,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,7,energy_rerank_unguided,1,0,0,0.00127,0.19988,0.10509,0.01172,2.45053,0.44667,0.00486,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,7,energy_guided_diffusion,1,0,0,0.00371,0.19254,0.10291,0.05873,2.47929,0.53635,0.00676,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,7,strong_guided_diffusion,1,0,0,0.00287,0.19984,0.10418,0.00957,2.44726,0.44511,0.00475,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,7,support_projected_guidance,1,0,0,0.00229,0.19895,0.10420,0.01065,2.44770,0.44517,0.00478,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,7,mode_diverse_diffusion,1,0,0,0.00127,0.19855,0.10508,0.01252,2.45041,0.44674,0.00480,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,7,diffusion_cem_hybrid,1,0,0,0.00000,0.18839,0.10255,0.00615,2.43387,0.44133,0.00739,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,7,chomp_like_optimizer,1,0,0,0.00000,0.17667,0.10104,0.00651,2.42000,0.43870,0.01181,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,7,cem_trajectory_optimizer,1,0,0,0.00326,0.20353,0.10369,0.01242,2.45334,0.44843,0.00000,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,7,graph_search_planner,1,0,0,0.00035,0.19562,0.10604,0.00694,2.44736,0.44422,0.00513,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,7,7,support_aware_energy_bridge_v5,1,0,0,0.00000,0.19433,0.10434,0.00632,2.44199,0.44293,0.00515,0.00000,upper,upper,0.3958,0,0.3958,success,support frequency sweep upper=0.40,0.20
support_gap_sweep,0,0,energy_rerank_unguided,1,0,0,0.00176,0.19501,0.10411,0.01253,2.44460,0.44568,0.00572,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,0,energy_guided_diffusion,1,0,0,0.00328,0.17357,0.10562,0.10366,2.54638,0.72251,0.00994,0.01283,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,0,strong_guided_diffusion,1,0,0,0.00295,0.19453,0.10264,0.01021,2.44325,0.44476,0.00514,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,0,support_projected_guidance,1,0,0,0.00274,0.19493,0.10520,0.00840,2.44274,0.44418,0.00553,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,0,mode_diverse_diffusion,1,0,0,0.00176,0.19480,0.10350,0.01306,2.44496,0.44593,0.00590,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,0,diffusion_cem_hybrid,1,0,0,0.00000,0.18631,0.10018,0.00594,2.43004,0.44060,0.00692,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,0,chomp_like_optimizer,1,0,0,0.00000,0.18266,0.09870,0.00598,2.42040,0.43873,0.01016,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,0,cem_trajectory_optimizer,1,0,0,0.00286,0.18753,0.10629,0.01768,2.44903,0.44955,0.00000,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,0,graph_search_planner,1,0,0,0.00166,0.20069,0.10507,0.00720,2.44818,0.44446,0.00545,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,0,support_aware_energy_bridge_v5,1,0,0,0.00000,0.18621,0.10243,0.00690,2.43462,0.44176,0.00587,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,1,energy_rerank_unguided,1,0,0,0.00086,0.21633,0.10577,0.01110,2.45586,0.44731,0.00485,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,1,energy_guided_diffusion,0,1,1,0.00298,-0.05686,0.21022,0.22003,2.65401,1.25619,0.04957,1.00000,lower,upper,0.7083,0,0.2917,collision_shortcut_from_guidance,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,1,strong_guided_diffusion,1,0,0,0.00295,0.21705,0.10363,0.01477,2.45282,0.44826,0.00490,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,1,support_projected_guidance,1,0,0,0.00261,0.21593,0.10437,0.00935,2.45275,0.44602,0.00486,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,1,mode_diverse_diffusion,1,0,0,0.00086,0.21416,0.10466,0.00978,2.45522,0.44627,0.00488,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,1,diffusion_cem_hybrid,1,0,0,0.00000,0.20083,0.10306,0.00646,2.43582,0.44176,0.00842,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,1,chomp_like_optimizer,1,0,0,0.00000,0.19515,0.10110,0.00590,2.42805,0.44016,0.01151,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,1,cem_trajectory_optimizer,1,0,0,0.00395,0.21087,0.10378,0.01677,2.45674,0.45197,0.00000,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,1,graph_search_planner,1,0,0,0.00111,0.21187,0.10615,0.00737,2.45461,0.44565,0.00548,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,1,support_aware_energy_bridge_v5,1,0,0,0.00000,0.19883,0.10361,0.00678,2.44143,0.44293,0.00820,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,2,energy_rerank_unguided,1,0,0,0.00065,0.28954,0.10050,0.01313,2.40330,0.43753,0.00500,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,2,energy_guided_diffusion,1,0,0,0.00287,0.28437,0.10154,0.04773,2.41504,0.48938,0.00602,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,2,strong_guided_diffusion,1,0,0,0.00335,0.28811,0.10090,0.01278,2.39858,0.43739,0.00499,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,2,support_projected_guidance,1,0,0,0.00318,0.28899,0.10135,0.00796,2.39840,0.43570,0.00476,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,2,mode_diverse_diffusion,1,0,0,0.00065,0.28918,0.10196,0.01363,2.40324,0.43767,0.00493,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,2,diffusion_cem_hybrid,1,0,0,0.00000,0.27982,0.09795,0.00579,2.38695,0.43248,0.00773,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,2,chomp_like_optimizer,1,0,0,0.00000,0.27371,0.09745,0.00552,2.37830,0.43081,0.01066,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,2,cem_trajectory_optimizer,1,0,0,0.00311,0.25778,0.10247,0.01629,2.40590,0.44267,0.00000,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,2,graph_search_planner,1,0,0,0.00071,0.29085,0.10161,0.00796,2.40265,0.43584,0.00400,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,2,support_aware_energy_bridge_v5,1,0,0,0.00000,0.28104,0.09909,0.00822,2.39372,0.43406,0.00608,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,3,energy_rerank_unguided,1,0,0,0.00090,0.23673,0.10855,0.01264,2.45586,0.44751,0.00454,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,3,energy_guided_diffusion,1,0,0,0.00353,0.23511,0.10489,0.07658,2.49930,0.58678,0.00752,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,3,strong_guided_diffusion,1,0,0,0.00347,0.23661,0.10638,0.01227,2.45116,0.44697,0.00439,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,3,support_projected_guidance,1,0,0,0.00312,0.23431,0.10509,0.01156,2.45128,0.44612,0.00428,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,3,mode_diverse_diffusion,1,0,0,0.00090,0.23575,0.10727,0.01515,2.45670,0.44787,0.00448,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,3,diffusion_cem_hybrid,1,0,0,0.00000,0.22526,0.10439,0.00643,2.43833,0.44216,0.00741,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,3,chomp_like_optimizer,1,0,0,0.00000,0.21449,0.10242,0.00609,2.42472,0.43955,0.01088,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,3,cem_trajectory_optimizer,1,0,0,0.00771,0.23544,0.11497,0.01406,2.46136,0.45215,0.00000,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,3,graph_search_planner,1,0,0,0.00135,0.23725,0.10608,0.00845,2.45289,0.44539,0.00442,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,3,support_aware_energy_bridge_v5,1,0,0,0.00000,0.22894,0.10508,0.00703,2.44363,0.44358,0.00734,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,4,energy_rerank_unguided,1,0,0,0.00176,0.23764,0.10381,0.01148,2.43619,0.44410,0.00600,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,4,energy_guided_diffusion,1,0,0,0.00288,0.23265,0.10200,0.04840,2.47095,0.54716,0.00798,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,4,strong_guided_diffusion,1,0,0,0.00255,0.23786,0.10234,0.01061,2.43461,0.44362,0.00602,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,4,support_projected_guidance,1,0,0,0.00326,0.23778,0.10197,0.00958,2.43362,0.44241,0.00606,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,4,mode_diverse_diffusion,1,0,0,0.00176,0.23691,0.10252,0.01256,2.43537,0.44339,0.00611,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,4,diffusion_cem_hybrid,1,0,0,0.00000,0.22614,0.10038,0.00613,2.41898,0.43856,0.00781,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,4,chomp_like_optimizer,1,0,0,0.00000,0.22122,0.09844,0.00669,2.41076,0.43693,0.01151,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,4,cem_trajectory_optimizer,1,0,0,0.00272,0.23994,0.10474,0.01944,2.44852,0.45200,0.00000,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,4,graph_search_planner,1,0,0,0.00062,0.23925,0.10342,0.00802,2.43650,0.44227,0.00592,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,4,support_aware_energy_bridge_v5,1,0,0,0.00000,0.23373,0.10137,0.00612,2.42911,0.44049,0.00665,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,5,energy_rerank_unguided,1,0,0,0.00066,0.24127,0.10232,0.01192,2.42206,0.44080,0.00512,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,5,energy_guided_diffusion,1,0,0,0.00209,0.23812,0.10409,0.04125,2.43026,0.48169,0.00612,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,5,strong_guided_diffusion,1,0,0,0.00277,0.24200,0.10324,0.01806,2.41943,0.44323,0.00522,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,5,support_projected_guidance,1,0,0,0.00284,0.24032,0.10300,0.01049,2.41850,0.44028,0.00520,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,5,mode_diverse_diffusion,1,0,0,0.00093,0.24869,0.10313,0.01669,2.42924,0.44542,0.00627,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,5,diffusion_cem_hybrid,1,0,0,0.00000,0.23857,0.09964,0.00648,2.40656,0.43622,0.00816,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,5,chomp_like_optimizer,1,0,0,0.00000,0.22840,0.09867,0.00588,2.39875,0.43464,0.00969,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,5,cem_trajectory_optimizer,1,0,0,0.00172,0.24614,0.10410,0.01875,2.42583,0.44805,0.00000,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,5,graph_search_planner,1,0,0,0.00050,0.24526,0.10409,0.00670,2.42333,0.43967,0.00458,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,5,support_aware_energy_bridge_v5,1,0,0,0.00000,0.23771,0.10169,0.00596,2.41312,0.43750,0.00601,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,6,energy_rerank_unguided,1,0,0,0.00160,0.30348,0.10060,0.01025,2.36887,0.43094,0.00498,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,6,energy_guided_diffusion,1,0,0,0.00318,0.29772,0.09946,0.06441,2.40114,0.52671,0.00702,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,6,strong_guided_diffusion,1,0,0,0.00290,0.30184,0.09869,0.01243,2.36628,0.43131,0.00486,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,6,support_projected_guidance,1,0,0,0.00272,0.30198,0.09988,0.01075,2.36562,0.42979,0.00500,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,6,mode_diverse_diffusion,1,0,0,0.00160,0.30129,0.10099,0.01030,2.36872,0.43083,0.00476,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,6,diffusion_cem_hybrid,1,0,0,0.00000,0.29231,0.09727,0.00563,2.35528,0.42657,0.00648,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,6,chomp_like_optimizer,1,0,0,0.00000,0.28957,0.09601,0.00541,2.34545,0.42462,0.01005,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,6,cem_trajectory_optimizer,1,0,0,0.00349,0.30747,0.10099,0.01455,2.37626,0.43649,0.00000,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,6,graph_search_planner,1,0,0,0.00132,0.29974,0.10023,0.00706,2.36846,0.42930,0.00443,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,6,support_aware_energy_bridge_v5,1,0,0,0.00000,0.29745,0.09831,0.00566,2.36220,0.42787,0.00560,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,7,energy_rerank_unguided,1,0,0,0.00027,0.28139,0.10206,0.01229,2.38524,0.43399,0.00457,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,7,energy_guided_diffusion,1,0,0,0.00385,0.27927,0.10133,0.05588,2.40502,0.50855,0.00622,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,7,strong_guided_diffusion,1,0,0,0.00296,0.28292,0.10202,0.00998,2.38068,0.43277,0.00422,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,7,support_projected_guidance,1,0,0,0.00309,0.28185,0.10142,0.00833,2.38167,0.43251,0.00449,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,7,mode_diverse_diffusion,1,0,0,0.00027,0.28068,0.10144,0.01107,2.38529,0.43424,0.00461,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
support_gap_sweep,0,7,diffusion_cem_hybrid,1,0,0,0.00000,0.27329,0.09841,0.00557,2.37098,0.42946,0.00556,0.00000,upper,upper,0.2917,0,0.2917,success,support frequency sweep upper=0.29,0.40
