split,seed,task_id,method,success,collision,dynamic_violation,goal_error,min_clearance,max_speed,max_accel,path_length,task_energy,support_distance,risk_proxy,mode,target_mode,mode_frequency_in_prior,mode_escape,target_support_frequency,failure_label,description,ablation
off_support_corridor,5,6,sample_count_only,0,0,1,0.00010,0.01041,0.20500,0.12958,2.90621,0.97213,0.08031,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,sample_count_only
off_support_corridor,5,6,optimizer_handoff,1,0,0,0.00000,0.23999,0.09785,0.00672,2.38074,0.43138,0.60881,0.00311,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,optimizer_handoff
off_support_corridor,5,7,support_aware_v5_full,1,0,0,0.00000,0.27177,0.09911,0.00652,2.36813,0.42902,0.61289,0.00325,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,support_aware_v5_full
off_support_corridor,5,7,no_bridge_proposals,0,0,1,0.00203,0.00229,0.20500,0.17321,2.94571,1.12761,0.08651,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_bridge_proposals
off_support_corridor,5,7,no_support_awareness,1,0,0,0.00211,0.27857,0.10101,0.01004,2.37550,0.43125,0.61537,0.00334,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_support_awareness
off_support_corridor,5,7,no_safety_projection,0,1,1,0.00313,-0.05175,0.31702,0.24773,2.61380,1.76304,0.05376,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_safety_projection
off_support_corridor,5,7,no_mode_diversity,0,1,1,0.00191,-0.00145,0.20500,0.17039,2.93308,1.06663,0.10475,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,no_mode_diversity
off_support_corridor,5,7,no_energy_gradient,1,0,0,0.00036,0.27580,0.10083,0.00654,2.37309,0.43021,0.61464,0.00331,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_energy_gradient
off_support_corridor,5,7,no_prior_score,1,0,0,0.00000,0.26642,0.09735,0.00585,2.35863,0.42717,0.60925,0.00312,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_prior_score
off_support_corridor,5,7,rerank_only,0,1,0,0.00101,-0.27034,0.10926,0.01070,2.47449,5.96457,0.00513,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,rerank_only
off_support_corridor,5,7,sample_count_only,0,1,1,0.00093,-0.00552,0.21103,0.15746,2.95849,1.08550,0.09911,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,sample_count_only
off_support_corridor,5,7,optimizer_handoff,1,0,0,0.00000,0.27037,0.09656,0.00595,2.36143,0.42767,0.60952,0.00313,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,optimizer_handoff
off_support_corridor,5,8,support_aware_v5_full,1,0,0,0.00000,0.28842,0.09861,0.00747,2.36241,0.42818,0.61069,0.00317,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,support_aware_v5_full
off_support_corridor,5,8,no_bridge_proposals,0,0,1,0.00162,0.00132,0.20500,0.14257,2.99252,1.01074,0.09900,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_bridge_proposals
off_support_corridor,5,8,no_support_awareness,1,0,0,0.00040,0.29306,0.10131,0.01338,2.37255,0.43227,0.61440,0.00330,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_support_awareness
off_support_corridor,5,8,no_safety_projection,0,1,1,0.00358,-0.08962,0.38165,0.28438,2.58426,2.80297,0.05795,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_safety_projection
off_support_corridor,5,8,no_mode_diversity,0,0,1,0.00193,0.00124,0.20500,0.14113,2.99224,1.01087,0.09922,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_mode_diversity
off_support_corridor,5,8,no_energy_gradient,1,0,0,0.00035,0.30047,0.09984,0.00707,2.37496,0.43052,0.61579,0.00335,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_energy_gradient
off_support_corridor,5,8,no_prior_score,1,0,0,0.00000,0.29381,0.09599,0.00588,2.36343,0.42802,0.61022,0.00316,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_prior_score
off_support_corridor,5,8,rerank_only,0,1,0,0.00042,-0.31293,0.10727,0.01052,2.46900,8.19390,0.00454,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,rerank_only
off_support_corridor,5,8,sample_count_only,0,0,1,0.00046,0.00648,0.20500,0.14560,2.99410,1.04406,0.11149,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,sample_count_only
off_support_corridor,5,8,optimizer_handoff,1,0,0,0.00000,0.29334,0.09772,0.00555,2.36032,0.42750,0.60956,0.00313,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,optimizer_handoff
off_support_corridor,5,9,support_aware_v5_full,1,0,0,0.00000,0.23070,0.10681,0.00777,2.44536,0.44363,0.61148,0.00320,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,support_aware_v5_full
off_support_corridor,5,9,no_bridge_proposals,0,0,1,0.00186,0.01764,0.20500,0.11839,2.76922,0.81400,0.07413,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_bridge_proposals
off_support_corridor,5,9,no_support_awareness,1,0,0,0.00195,0.23080,0.10768,0.01086,2.44345,0.44438,0.61246,0.00324,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_support_awareness
off_support_corridor,5,9,no_safety_projection,0,1,1,0.00386,-0.03854,0.23495,0.15383,2.65947,1.11312,0.05962,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_safety_projection
off_support_corridor,5,9,no_mode_diversity,0,0,1,0.00163,0.01800,0.20275,0.11102,2.76971,0.74173,0.07531,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_mode_diversity
off_support_corridor,5,9,no_energy_gradient,1,0,0,0.00042,0.23882,0.10784,0.00679,2.45001,0.44460,0.61436,0.00330,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_energy_gradient
off_support_corridor,5,9,no_prior_score,1,0,0,0.00000,0.21939,0.10681,0.00724,2.42648,0.44008,0.60506,0.00298,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_prior_score
off_support_corridor,5,9,rerank_only,0,1,0,0.00031,-0.26609,0.10680,0.01002,2.40115,7.34448,0.00491,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,rerank_only
off_support_corridor,5,9,sample_count_only,1,0,0,0.00023,0.01800,0.20256,0.10421,2.78202,0.74681,0.07622,0.09292,lower,upper,1.0000,0,0.0000,success,safe upper mode absent from prior and lower mode blocked,sample_count_only
off_support_corridor,5,9,optimizer_handoff,1,0,0,0.00000,0.22755,0.10472,0.00592,2.43817,0.44209,0.60876,0.00311,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,optimizer_handoff
off_support_corridor,6,0,support_aware_v5_full,1,0,0,0.00000,0.31801,0.10138,0.00659,2.39698,0.43442,0.61215,0.00323,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,support_aware_v5_full
off_support_corridor,6,0,no_bridge_proposals,0,0,1,0.00211,0.00945,0.20500,0.13978,2.84865,0.95917,0.07602,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_bridge_proposals
off_support_corridor,6,0,no_support_awareness,1,0,0,0.00082,0.32596,0.10339,0.01085,2.40649,0.43689,0.61544,0.00334,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_support_awareness
off_support_corridor,6,0,no_safety_projection,0,1,1,0.00367,-0.06539,0.33994,0.26386,2.67133,2.05269,0.05276,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_safety_projection
off_support_corridor,6,0,no_mode_diversity,0,0,1,0.00173,0.00946,0.20500,0.13978,2.84955,0.95898,0.07601,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_mode_diversity
off_support_corridor,6,0,no_energy_gradient,1,0,0,0.00053,0.32281,0.10312,0.00640,2.40162,0.43552,0.61411,0.00329,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_energy_gradient
off_support_corridor,6,0,no_prior_score,1,0,0,0.00000,0.30549,0.09956,0.00566,2.37944,0.43111,0.60504,0.00298,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_prior_score
off_support_corridor,6,0,rerank_only,0,1,0,0.00025,-0.27607,0.10807,0.01077,2.44348,6.09808,0.00414,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,rerank_only
off_support_corridor,6,0,sample_count_only,0,0,1,0.00058,0.01799,0.20500,0.16489,2.85212,0.95297,0.08495,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,sample_count_only
off_support_corridor,6,0,optimizer_handoff,1,0,0,0.00000,0.30769,0.10022,0.00572,2.38650,0.43244,0.60723,0.00305,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,optimizer_handoff
off_support_corridor,6,1,support_aware_v5_full,1,0,0,0.00000,0.26710,0.09857,0.00713,2.39453,0.43433,0.60923,0.00312,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,support_aware_v5_full
off_support_corridor,6,1,no_bridge_proposals,0,0,1,0.00186,0.01239,0.20500,0.13055,2.85667,0.93184,0.08043,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_bridge_proposals
off_support_corridor,6,1,no_support_awareness,1,0,0,0.00168,0.26419,0.10113,0.01077,2.40557,0.43740,0.61255,0.00324,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_support_awareness
off_support_corridor,6,1,no_safety_projection,0,1,1,0.00344,-0.06074,0.33610,0.24776,2.68411,1.95795,0.06067,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_safety_projection
off_support_corridor,6,1,no_mode_diversity,0,0,1,0.00211,0.01190,0.20500,0.13091,2.85926,0.93722,0.07993,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_mode_diversity
off_support_corridor,6,1,no_energy_gradient,1,0,0,0.00039,0.27102,0.10094,0.00690,2.40066,0.43535,0.61151,0.00320,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_energy_gradient
off_support_corridor,6,1,no_prior_score,1,0,0,0.00000,0.25105,0.09609,0.00656,2.38104,0.43152,0.60293,0.00290,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_prior_score
off_support_corridor,6,1,rerank_only,0,1,0,0.00069,-0.28602,0.10283,0.01263,2.43516,6.97694,0.00469,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,rerank_only
off_support_corridor,6,1,sample_count_only,0,0,1,0.00068,0.01784,0.20500,0.12682,2.86509,0.86581,0.08192,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,sample_count_only
off_support_corridor,6,1,optimizer_handoff,1,0,0,0.00000,0.25876,0.09729,0.00603,2.38526,0.43225,0.60420,0.00295,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,optimizer_handoff
off_support_corridor,6,2,support_aware_v5_full,1,0,0,0.00000,0.23655,0.10165,0.00798,2.43851,0.44241,0.60831,0.00309,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,support_aware_v5_full
off_support_corridor,6,2,no_bridge_proposals,0,0,1,0.00230,0.01757,0.20500,0.13935,2.72577,0.83698,0.06395,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_bridge_proposals
off_support_corridor,6,2,no_support_awareness,1,0,0,0.00032,0.23936,0.10452,0.01016,2.44301,0.44444,0.61023,0.00316,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_support_awareness
off_support_corridor,6,2,no_safety_projection,0,1,1,0.00312,-0.03120,0.22032,0.13469,2.63445,0.95713,0.05382,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_safety_projection
off_support_corridor,6,2,no_mode_diversity,0,0,1,0.00197,0.01790,0.20500,0.13803,2.72657,0.83703,0.06362,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_mode_diversity
off_support_corridor,6,2,no_energy_gradient,1,0,0,0.00155,0.23893,0.10361,0.00788,2.44205,0.44337,0.61044,0.00317,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_energy_gradient
off_support_corridor,6,2,no_prior_score,1,0,0,0.00000,0.22334,0.10003,0.00649,2.41809,0.43840,0.60019,0.00281,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_prior_score
off_support_corridor,6,2,rerank_only,0,1,0,0.00042,-0.25195,0.10149,0.01171,2.39378,6.11450,0.00610,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,rerank_only
off_support_corridor,6,2,sample_count_only,0,0,1,0.00049,0.01738,0.20500,0.12782,2.73577,0.84218,0.06460,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,sample_count_only
off_support_corridor,6,2,optimizer_handoff,1,0,0,0.00000,0.22866,0.10109,0.00606,2.42509,0.43974,0.60401,0.00294,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,optimizer_handoff
off_support_corridor,6,3,support_aware_v5_full,1,0,0,0.00000,0.27521,0.09907,0.00938,2.38146,0.43199,0.60882,0.00311,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,support_aware_v5_full
off_support_corridor,6,3,no_bridge_proposals,0,1,1,0.00184,-0.04994,0.20500,0.17345,2.73445,1.17111,0.08119,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_bridge_proposals
off_support_corridor,6,3,no_support_awareness,1,0,0,0.00276,0.28382,0.10056,0.01452,2.38531,0.43555,0.60918,0.00312,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_support_awareness
off_support_corridor,6,3,no_safety_projection,0,1,1,0.00332,-0.07279,0.33720,0.30433,2.69797,2.33527,0.05598,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_safety_projection
off_support_corridor,6,3,no_mode_diversity,0,0,1,0.00159,0.00136,0.20500,0.14208,2.87660,0.95030,0.09115,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_mode_diversity
off_support_corridor,6,3,no_energy_gradient,1,0,0,0.00108,0.29039,0.10122,0.00697,2.38918,0.43322,0.61319,0.00326,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_energy_gradient
off_support_corridor,6,3,no_prior_score,1,0,0,0.00000,0.27893,0.09704,0.00561,2.37113,0.42947,0.60454,0.00296,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_prior_score
off_support_corridor,6,3,rerank_only,0,1,0,0.00078,-0.28372,0.10627,0.01104,2.45206,6.43871,0.00515,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,rerank_only
off_support_corridor,6,3,sample_count_only,0,0,1,0.00085,0.00841,0.20500,0.14341,2.89947,1.01285,0.08101,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,sample_count_only
off_support_corridor,6,3,optimizer_handoff,1,0,0,0.00000,0.27740,0.09835,0.00582,2.37224,0.42974,0.60529,0.00299,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,optimizer_handoff
off_support_corridor,6,4,support_aware_v5_full,1,0,0,0.00000,0.27382,0.09877,0.00647,2.38555,0.43230,0.61093,0.00318,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,support_aware_v5_full
off_support_corridor,6,4,no_bridge_proposals,0,0,1,0.00219,0.00994,0.20500,0.13446,2.89189,0.96268,0.08153,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_bridge_proposals
off_support_corridor,6,4,no_support_awareness,1,0,0,0.00170,0.27315,0.10091,0.01049,2.39636,0.43540,0.61426,0.00330,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_support_awareness
off_support_corridor,6,4,no_safety_projection,0,1,1,0.00390,-0.07080,0.30900,0.29543,2.73957,2.32183,0.05886,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_safety_projection
off_support_corridor,6,4,no_mode_diversity,0,0,1,0.00206,0.01009,0.20500,0.13450,2.89107,0.97856,0.08269,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_mode_diversity
off_support_corridor,6,4,no_energy_gradient,1,0,0,0.00008,0.27964,0.10147,0.00668,2.39265,0.43390,0.61379,0.00328,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_energy_gradient
off_support_corridor,6,4,no_prior_score,1,0,0,0.00000,0.26500,0.09603,0.00598,2.37639,0.43049,0.60601,0.00301,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_prior_score
off_support_corridor,6,4,rerank_only,0,1,0,0.00072,-0.29329,0.10465,0.01277,2.44803,6.83100,0.00442,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,rerank_only
off_support_corridor,6,4,sample_count_only,0,0,1,0.00084,0.00288,0.20500,0.13888,2.88222,0.97536,0.09693,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,sample_count_only
off_support_corridor,6,4,optimizer_handoff,1,0,0,0.00000,0.27128,0.09760,0.00581,2.37834,0.43085,0.60781,0.00307,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,optimizer_handoff
off_support_corridor,6,5,support_aware_v5_full,1,0,0,0.00000,0.22815,0.10588,0.00788,2.44963,0.44452,0.61366,0.00328,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,support_aware_v5_full
off_support_corridor,6,5,no_bridge_proposals,0,0,1,0.00176,0.01794,0.20500,0.12175,2.72737,0.77744,0.06797,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_bridge_proposals
off_support_corridor,6,5,no_support_awareness,1,0,0,0.00251,0.23038,0.10822,0.01241,2.45561,0.44759,0.61580,0.00335,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_support_awareness
off_support_corridor,6,5,no_safety_projection,0,1,1,0.00264,-0.02750,0.22066,0.12383,2.64358,0.93463,0.05808,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_safety_projection
off_support_corridor,6,5,no_mode_diversity,0,0,1,0.00186,0.01794,0.20500,0.12175,2.72797,0.78164,0.06796,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_mode_diversity
off_support_corridor,6,5,no_energy_gradient,1,0,0,0.00055,0.23125,0.10702,0.00822,2.45561,0.44580,0.61650,0.00338,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_energy_gradient
off_support_corridor,6,5,no_prior_score,1,0,0,0.00000,0.21815,0.10179,0.00651,2.44158,0.44277,0.60940,0.00313,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_prior_score
off_support_corridor,6,5,rerank_only,0,1,0,0.00020,-0.25028,0.10115,0.00965,2.39103,6.49002,0.00477,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,rerank_only
off_support_corridor,6,5,sample_count_only,0,0,1,0.00025,0.01794,0.20500,0.12175,2.73864,0.80797,0.06846,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,sample_count_only
off_support_corridor,6,5,optimizer_handoff,1,0,0,0.00000,0.21818,0.10401,0.00608,2.43810,0.44212,0.60938,0.00313,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,optimizer_handoff
off_support_corridor,6,6,support_aware_v5_full,1,0,0,0.00000,0.20646,0.10016,0.00626,2.40351,0.43572,0.60708,0.00305,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,support_aware_v5_full
off_support_corridor,6,6,no_bridge_proposals,0,0,1,0.00167,0.01662,0.20500,0.14591,2.82003,0.91792,0.07276,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_bridge_proposals
off_support_corridor,6,6,no_support_awareness,1,0,0,0.00079,0.21708,0.10180,0.01063,2.41135,0.43820,0.61019,0.00316,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_support_awareness
off_support_corridor,6,6,no_safety_projection,0,1,1,0.00389,-0.04714,0.29426,0.20955,2.68140,1.47792,0.05852,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_safety_projection
off_support_corridor,6,6,no_mode_diversity,0,0,1,0.00216,0.01664,0.20500,0.14839,2.81886,0.92165,0.07289,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_mode_diversity
off_support_corridor,6,6,no_energy_gradient,1,0,0,0.00124,0.21058,0.10343,0.00924,2.40881,0.43828,0.60851,0.00310,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_energy_gradient
off_support_corridor,6,6,no_prior_score,1,0,0,0.00000,0.20728,0.09902,0.00634,2.39393,0.43381,0.60342,0.00292,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_prior_score
off_support_corridor,6,6,rerank_only,0,1,0,0.00042,-0.27358,0.10369,0.01146,2.42436,6.61999,0.00487,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,rerank_only
off_support_corridor,6,6,sample_count_only,0,0,1,0.00060,0.01799,0.20500,0.13969,2.82166,0.82698,0.07855,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,sample_count_only
off_support_corridor,6,6,optimizer_handoff,1,0,0,0.00000,0.20611,0.09975,0.00568,2.39838,0.43467,0.60483,0.00297,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,optimizer_handoff
off_support_corridor,6,7,support_aware_v5_full,1,0,0,0.00000,0.25766,0.09870,0.00611,2.39000,0.43321,0.60888,0.00311,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,support_aware_v5_full
off_support_corridor,6,7,no_bridge_proposals,0,0,1,0.00186,0.01210,0.20500,0.12901,2.87427,0.93523,0.08090,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_bridge_proposals
off_support_corridor,6,7,no_support_awareness,1,0,0,0.00122,0.26740,0.10021,0.01012,2.40049,0.43627,0.61298,0.00325,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_support_awareness
off_support_corridor,6,7,no_safety_projection,0,1,1,0.00330,-0.06888,0.29480,0.24708,2.69603,1.92235,0.06208,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_safety_projection
off_support_corridor,6,7,no_mode_diversity,0,0,1,0.00167,0.01216,0.20500,0.12893,2.87599,0.93397,0.08076,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_mode_diversity
off_support_corridor,6,7,no_energy_gradient,1,0,0,0.00032,0.26701,0.09962,0.00688,2.39954,0.43521,0.61274,0.00325,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_energy_gradient
off_support_corridor,6,7,no_prior_score,1,0,0,0.00000,0.24656,0.09631,0.00694,2.37696,0.43091,0.60450,0.00296,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_prior_score
off_support_corridor,6,7,rerank_only,0,1,0,0.00048,-0.29284,0.10550,0.01105,2.43747,7.29083,0.00532,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked,rerank_only
off_support_corridor,6,7,sample_count_only,0,0,1,0.00055,0.01141,0.20500,0.12957,2.87873,0.93947,0.08125,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,sample_count_only
off_support_corridor,6,7,optimizer_handoff,1,0,0,0.00000,0.25588,0.09690,0.00589,2.38675,0.43246,0.60686,0.00304,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,optimizer_handoff
off_support_corridor,6,8,support_aware_v5_full,1,0,0,0.00000,0.23424,0.09994,0.00878,2.40753,0.43692,0.60829,0.00309,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,support_aware_v5_full
off_support_corridor,6,8,no_bridge_proposals,0,0,1,0.00260,0.01654,0.20500,0.13351,2.77710,0.87034,0.06721,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked,no_bridge_proposals
off_support_corridor,6,8,no_support_awareness,1,0,0,0.00158,0.23456,0.10221,0.01438,2.41129,0.44005,0.60915,0.00312,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked,no_support_awareness
off_support_corridor,6,8,no_safety_projection,0,1,1,0.00276,-0.04408,0.25809,0.15871,2.68941,1.23050,0.05527,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked,no_safety_projection
