split,seed,task_id,method,success,collision,dynamic_violation,goal_error,min_clearance,max_speed,max_accel,path_length,task_energy,support_distance,risk_proxy,mode,target_mode,mode_frequency_in_prior,mode_escape,target_support_frequency,failure_label,description
rare_mode_recovery,7,5,mode_diverse_diffusion,1,0,0,0.00546,0.30561,0.10096,0.01808,2.40197,0.44090,0.01163,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,5,diffusion_cem_hybrid,1,0,0,0.00000,0.28746,0.09966,0.00711,2.38001,0.43134,0.00840,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,5,chomp_like_optimizer,1,0,0,0.00000,0.28154,0.09812,0.00570,2.37022,0.42926,0.01248,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,5,cem_trajectory_optimizer,1,0,0,0.00552,0.30602,0.10363,0.02355,2.41257,0.44801,0.01198,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,5,graph_search_planner,1,0,0,0.00026,0.30017,0.10310,0.00687,2.39527,0.43436,0.00644,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,5,support_aware_energy_bridge_v5,1,0,0,0.00000,0.29401,0.10079,0.00690,2.39073,0.43331,0.00692,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,5,grid_oracle,1,0,0,0.00153,0.30048,0.10328,0.00778,2.39790,0.43494,0.00682,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,6,behavior_clone_nearest,1,0,0,0.00234,0.26310,0.10380,0.01205,2.43105,0.44367,0.00000,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,6,unguided_diffusion_prior,1,0,0,0.00207,0.26629,0.10540,0.01623,2.42953,0.44442,0.00469,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,6,energy_rerank_unguided,0,1,0,0.00081,-0.25568,0.10316,0.01099,2.41581,5.92393,0.00521,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,6,energy_guided_diffusion,1,0,0,0.00407,0.25306,0.10060,0.07564,2.51918,0.72483,0.00951,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,6,strong_guided_diffusion,0,0,1,0.00237,0.01685,0.20500,0.13308,2.76651,0.85311,0.06637,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,6,support_projected_guidance,0,0,1,0.00176,0.01676,0.20500,0.13314,2.77104,0.85948,0.06592,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,6,mode_diverse_diffusion,1,0,0,0.00505,0.23861,0.10751,0.02333,2.42760,0.44686,0.00884,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,6,diffusion_cem_hybrid,1,0,0,0.00000,0.24773,0.10026,0.00579,2.40627,0.43612,0.00890,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,6,chomp_like_optimizer,1,0,0,0.00000,0.23997,0.09803,0.00572,2.39569,0.43405,0.01393,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,6,cem_trajectory_optimizer,1,0,0,0.00521,0.25189,0.10240,0.02458,2.42166,0.45074,0.01108,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,6,graph_search_planner,1,0,0,0.00178,0.25803,0.10194,0.00757,2.41872,0.43889,0.00522,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,6,support_aware_energy_bridge_v5,1,0,0,0.00000,0.24946,0.10158,0.00700,2.41399,0.43772,0.00713,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,6,grid_oracle,1,0,0,0.00089,0.25545,0.10368,0.00702,2.42095,0.43928,0.00559,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,7,behavior_clone_nearest,1,0,0,0.00153,0.27602,0.10286,0.01506,2.44213,0.44671,0.00000,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,7,unguided_diffusion_prior,0,1,0,0.00023,-0.27245,0.10200,0.01132,2.40109,7.40803,0.00469,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,7,energy_rerank_unguided,0,1,0,0.00023,-0.27401,0.10064,0.01274,2.40113,7.38843,0.00469,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,7,energy_guided_diffusion,0,1,1,0.00379,-0.07023,0.23356,0.16731,2.66977,1.33531,0.05838,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,7,strong_guided_diffusion,0,0,1,0.00272,0.01748,0.20500,0.11969,2.77940,0.82623,0.07531,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,7,support_projected_guidance,0,0,1,0.00189,0.01745,0.20500,0.11972,2.78391,0.83404,0.07527,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,7,mode_diverse_diffusion,1,0,0,0.00427,0.28737,0.10798,0.02002,2.44962,0.44828,0.00618,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,7,diffusion_cem_hybrid,1,0,0,0.00000,0.27611,0.10076,0.00625,2.42346,0.43936,0.00911,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,7,chomp_like_optimizer,1,0,0,0.00000,0.26573,0.09925,0.00594,2.41315,0.43738,0.01243,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,7,cem_trajectory_optimizer,1,0,0,0.00269,0.29760,0.10139,0.01605,2.44642,0.44880,0.00000,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,7,graph_search_planner,1,0,0,0.00088,0.28224,0.10487,0.00738,2.43828,0.44256,0.00494,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,7,support_aware_energy_bridge_v5,1,0,0,0.00000,0.27443,0.10247,0.00729,2.42920,0.44066,0.00610,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,7,grid_oracle,1,0,0,0.00017,0.28257,0.10433,0.00942,2.43937,0.44289,0.00530,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,8,behavior_clone_nearest,1,0,0,0.00173,0.26330,0.10837,0.02167,2.44115,0.45148,0.00000,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,8,unguided_diffusion_prior,0,1,0,0.00022,-0.23762,0.10063,0.01085,2.39266,5.57471,0.00432,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,8,energy_rerank_unguided,1,0,0,0.00256,0.26255,0.10621,0.01779,2.44420,0.45040,0.00619,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,8,energy_guided_diffusion,0,1,1,0.00342,-0.06199,0.21703,0.24284,2.85269,1.95790,0.05021,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,8,strong_guided_diffusion,0,0,1,0.00297,0.01799,0.20500,0.12512,2.70478,0.76862,0.06168,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,8,support_projected_guidance,1,0,0,0.00182,0.01800,0.16622,0.07917,2.71473,0.67872,0.06595,0.03960,lower,upper,0.9583,0,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,8,mode_diverse_diffusion,1,0,0,0.00271,0.26706,0.10658,0.01459,2.45605,0.44943,0.00961,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,8,diffusion_cem_hybrid,1,0,0,0.00000,0.25899,0.10063,0.00578,2.42350,0.43944,0.00954,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,8,chomp_like_optimizer,1,0,0,0.00000,0.25288,0.09916,0.00604,2.41363,0.43748,0.01266,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,8,cem_trajectory_optimizer,1,0,0,0.00816,0.28517,0.10147,0.02596,2.45939,0.45979,0.01442,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,8,graph_search_planner,1,0,0,0.00147,0.27315,0.10291,0.00761,2.44308,0.44343,0.00783,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,8,support_aware_energy_bridge_v5,1,0,0,0.00000,0.26241,0.10380,0.00705,2.42993,0.44081,0.00711,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,8,grid_oracle,1,0,0,0.00086,0.27432,0.10377,0.00709,2.44439,0.44380,0.00750,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,9,behavior_clone_nearest,1,0,0,0.00301,0.23701,0.10097,0.01375,2.42500,0.44431,0.00000,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,9,unguided_diffusion_prior,0,1,0,0.00065,-0.27110,0.10159,0.00923,2.40984,6.99256,0.00385,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,9,energy_rerank_unguided,0,1,0,0.00065,-0.27256,0.10177,0.00988,2.41083,6.94982,0.00396,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,9,energy_guided_diffusion,0,1,1,0.00379,-0.05945,0.24676,0.17404,2.69654,1.41877,0.05663,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,9,strong_guided_diffusion,0,0,1,0.00238,0.01788,0.20500,0.12426,2.78492,0.79618,0.07710,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,9,support_projected_guidance,0,0,1,0.00166,0.01753,0.20500,0.12453,2.79180,0.85057,0.07473,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,9,mode_diverse_diffusion,1,0,0,0.00308,0.24553,0.10257,0.01368,2.43047,0.44495,0.00609,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,9,diffusion_cem_hybrid,1,0,0,0.00000,0.23194,0.09997,0.00592,2.40946,0.43675,0.00958,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,9,chomp_like_optimizer,1,0,0,0.00000,0.22008,0.09860,0.00594,2.40056,0.43509,0.01245,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,9,cem_trajectory_optimizer,1,0,0,0.01065,0.24216,0.11379,0.03171,2.45070,0.45966,0.01223,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,9,graph_search_planner,1,0,0,0.00105,0.24228,0.10430,0.00753,2.42694,0.44051,0.00751,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,9,support_aware_energy_bridge_v5,1,0,0,0.00000,0.24346,0.10134,0.00680,2.42360,0.43955,0.00723,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,9,grid_oracle,1,0,0,0.00035,0.24238,0.10355,0.00830,2.42697,0.44046,0.00624,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,10,behavior_clone_nearest,1,0,0,0.00242,0.31431,0.10149,0.01356,2.39246,0.43836,0.00000,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,10,unguided_diffusion_prior,0,1,0,0.00060,-0.26038,0.10419,0.01232,2.45257,5.32529,0.00478,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,10,energy_rerank_unguided,1,0,0,0.00367,0.32186,0.10067,0.01694,2.39125,0.43819,0.00581,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,10,energy_guided_diffusion,0,1,1,0.00358,-0.09326,0.28477,0.21052,2.68853,1.81414,0.04751,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,10,strong_guided_diffusion,1,0,0,0.00341,0.31895,0.10016,0.01479,2.38748,0.43670,0.00584,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,10,support_projected_guidance,0,0,1,0.00227,0.01182,0.20500,0.14615,2.84916,0.96857,0.07447,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,10,mode_diverse_diffusion,1,0,0,0.00515,0.31854,0.10085,0.01531,2.39611,0.43994,0.00962,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,10,diffusion_cem_hybrid,1,0,0,0.00000,0.31202,0.09691,0.00609,2.37274,0.42982,0.01033,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,10,chomp_like_optimizer,1,0,0,0.00000,0.30873,0.09579,0.00587,2.36629,0.42855,0.01204,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,10,cem_trajectory_optimizer,1,0,0,0.00368,0.30349,0.10243,0.02073,2.37894,0.43851,0.01373,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,10,graph_search_planner,1,0,0,0.00031,0.32373,0.10030,0.00784,2.38965,0.43337,0.00749,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,10,support_aware_energy_bridge_v5,1,0,0,0.00000,0.31305,0.09834,0.00699,2.38215,0.43181,0.00781,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,10,grid_oracle,1,0,0,0.00083,0.32243,0.10075,0.00691,2.38763,0.43294,0.00744,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,11,behavior_clone_nearest,1,0,0,0.00249,0.28530,0.10460,0.01756,2.40199,0.43905,0.00000,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,11,unguided_diffusion_prior,0,1,0,0.00043,-0.26629,0.10490,0.01100,2.44149,5.53722,0.00378,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,11,energy_rerank_unguided,0,1,0,0.00043,-0.26666,0.10658,0.01288,2.44160,5.50746,0.00396,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,11,energy_guided_diffusion,1,0,0,0.00345,0.27449,0.10464,0.07593,2.45904,0.63820,0.00819,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,11,strong_guided_diffusion,0,0,1,0.00279,0.01584,0.20500,0.15857,2.81873,0.97658,0.06827,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,11,support_projected_guidance,0,0,1,0.00210,0.01262,0.20500,0.16410,2.82578,0.98306,0.07978,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,11,mode_diverse_diffusion,1,0,0,0.00208,0.28496,0.10254,0.01561,2.40167,0.43863,0.00545,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,11,diffusion_cem_hybrid,1,0,0,0.00000,0.27552,0.10046,0.00579,2.38581,0.43229,0.00959,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,11,chomp_like_optimizer,1,0,0,0.00000,0.26243,0.09807,0.00570,2.37385,0.42999,0.01374,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,11,cem_trajectory_optimizer,1,0,0,0.00249,0.28530,0.10460,0.01756,2.40199,0.43905,0.00000,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,11,graph_search_planner,1,0,0,0.00437,0.28238,0.10253,0.01075,2.39237,0.43578,0.00829,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,11,support_aware_energy_bridge_v5,1,0,0,0.00000,0.28584,0.10108,0.00713,2.39762,0.43462,0.00645,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
rare_mode_recovery,7,11,grid_oracle,1,0,0,0.00109,0.28413,0.10291,0.00768,2.40248,0.43579,0.00484,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked
off_support_corridor,0,0,behavior_clone_nearest,0,1,0,0.00075,-0.29189,0.10746,0.02253,2.44763,6.54208,0.00000,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,0,unguided_diffusion_prior,0,1,0,0.00076,-0.28834,0.10502,0.01366,2.44109,6.97722,0.00542,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,0,energy_rerank_unguided,0,1,0,0.00075,-0.28921,0.10603,0.01045,2.44203,6.98502,0.00535,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,0,energy_guided_diffusion,0,1,1,0.00323,-0.09236,0.34762,0.25268,2.66056,2.34979,0.05490,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,0,strong_guided_diffusion,0,0,1,0.00217,0.01202,0.20500,0.13098,2.86582,0.93100,0.08185,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,0,support_projected_guidance,0,0,1,0.00210,0.01168,0.20500,0.13113,2.86933,0.93566,0.08151,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,0,mode_diverse_diffusion,1,0,0,0.00866,0.22766,0.10538,0.01797,2.40817,0.44640,0.61496,0.00332,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,0,diffusion_cem_hybrid,1,0,0,0.00000,0.22822,0.09990,0.00576,2.38795,0.43266,0.60917,0.00312,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,0,chomp_like_optimizer,1,0,0,0.00000,0.22311,0.09892,0.00558,2.37808,0.43077,0.60546,0.00299,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,0,cem_trajectory_optimizer,1,0,0,0.00306,0.24092,0.10336,0.02210,2.42456,0.45009,0.61949,0.00348,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,0,graph_search_planner,1,0,0,0.00034,0.24287,0.10295,0.00696,2.40525,0.43620,0.61662,0.00338,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,0,support_aware_energy_bridge_v5,1,0,0,0.00000,0.23201,0.10146,0.00746,2.39812,0.43476,0.61342,0.00327,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,0,grid_oracle,1,0,0,0.00040,0.23705,0.10325,0.00825,2.40366,0.43608,0.61583,0.00335,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,1,behavior_clone_nearest,0,1,0,0.00108,-0.27914,0.10281,0.01241,2.39575,7.26587,0.00000,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,1,unguided_diffusion_prior,0,1,0,0.00021,-0.27722,0.10197,0.01156,2.39352,7.72968,0.00510,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,1,energy_rerank_unguided,0,1,0,0.00022,-0.27319,0.10166,0.00985,2.39408,7.70234,0.00497,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,1,energy_guided_diffusion,0,1,1,0.00435,-0.05863,0.22589,0.16669,2.65416,1.26675,0.06044,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,1,strong_guided_diffusion,0,0,1,0.00291,0.01764,0.20500,0.11670,2.77482,0.81507,0.07644,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,1,support_projected_guidance,0,0,1,0.00167,0.01800,0.20500,0.11485,2.77695,0.75523,0.07869,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,1,mode_diverse_diffusion,1,0,0,0.00411,0.23600,0.10539,0.01325,2.44981,0.44733,0.61412,0.00329,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,1,diffusion_cem_hybrid,1,0,0,0.00000,0.21656,0.10161,0.00656,2.42983,0.44066,0.60627,0.00302,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,1,chomp_like_optimizer,1,0,0,0.00000,0.21574,0.10019,0.00578,2.42309,0.43922,0.60368,0.00293,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,1,cem_trajectory_optimizer,1,0,0,0.00130,0.22451,0.10982,0.02750,2.45166,0.46267,0.61250,0.00324,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,1,graph_search_planner,1,0,0,0.00125,0.23025,0.10466,0.00744,2.44492,0.44380,0.61362,0.00328,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,1,support_aware_energy_bridge_v5,1,0,0,0.00000,0.22363,0.10414,0.00684,2.43714,0.44210,0.60951,0.00313,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,1,grid_oracle,1,0,0,0.00061,0.22912,0.10618,0.00834,2.44617,0.44403,0.61327,0.00326,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,2,behavior_clone_nearest,0,1,0,0.00195,-0.27446,0.10204,0.01705,2.42765,7.18727,0.00000,1.00000,lower,upper,1.0000,0,0.0000,collision_or_blocked_prior_mode,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,2,unguided_diffusion_prior,0,1,0,0.00058,-0.29492,0.10133,0.01176,2.41784,7.97569,0.00459,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,2,energy_rerank_unguided,0,1,0,0.00058,-0.29487,0.10356,0.01047,2.41717,8.02534,0.00483,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,2,energy_guided_diffusion,0,1,1,0.00355,-0.06881,0.25430,0.18970,2.74135,1.73102,0.05923,1.00000,lower,upper,1.0000,0,0.0000,collision_shortcut_from_guidance,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,2,strong_guided_diffusion,0,0,1,0.00240,0.01781,0.20500,0.11916,2.84047,0.84012,0.08392,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,2,support_projected_guidance,0,0,1,0.00156,0.01546,0.20500,0.12312,2.84490,0.90002,0.08416,1.00000,lower,upper,1.0000,0,0.0000,dynamic_violation,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,2,mode_diverse_diffusion,1,0,0,0.00235,0.23952,0.10461,0.01686,2.42170,0.44321,0.61138,0.00320,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,2,diffusion_cem_hybrid,1,0,0,0.00000,0.24416,0.09957,0.00623,2.40460,0.43582,0.60647,0.00303,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,2,chomp_like_optimizer,1,0,0,0.00000,0.23220,0.09792,0.00577,2.39008,0.43305,0.60087,0.00283,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,2,cem_trajectory_optimizer,1,0,0,0.00259,0.25579,0.10610,0.02371,2.43625,0.45403,0.61683,0.00339,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,2,graph_search_planner,1,0,0,0.00017,0.25300,0.10235,0.00803,2.41734,0.43860,0.61191,0.00322,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked
off_support_corridor,0,2,support_aware_energy_bridge_v5,1,0,0,0.00000,0.24989,0.10081,0.00707,2.41182,0.43729,0.60924,0.00312,upper,upper,0.0000,1,0.0000,success,safe upper mode absent from prior and lower mode blocked
